2020-10-08 Thursday 22:40:37 $(filename)s : INFO this is a message
2020-10-08 Thursday 22:40:37 $(filename)s : INFO  * Restarting with stat
2020-10-08 Thursday 22:40:38 $(filename)s : INFO this is a message
2020-10-08 Thursday 22:40:38 $(filename)s : WARNING  * Debugger is active!
2020-10-08 Thursday 22:40:38 $(filename)s : INFO  * Debugger PIN: 187-904-191
2020-10-08 Thursday 22:40:38 $(filename)s : INFO  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2020-10-08 Thursday 22:40:53 $(filename)s : INFO (1, ('Python¿ª·¢¹¤³ÌÊ¦', '1-2Íò/ÔÂ', 'ÉîÛÚ-ÄÏÉ½Çø', '3-4Äê¾­Ñé', '´ó×¨', 'ÕÐ1ÈË', '10-08·¢²¼'), 'ÉîÛÚÊÐÎÖÏí¿Æ¼¼ÓÐÏÞ¹«Ë¾±±¾©·Ö¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (653, ('', '', '', '', '', '', ''), '')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (654, ('Python¿ª·¢¹¤³ÌÊ¦', '1-1.5Íò/ÔÂ', 'ÉÏº£-ÆÖ¶«ÐÂÇø', '2Äê¾­Ñé', '´ó×¨', 'ÕÐÈô¸ÉÈË', '09-29·¢²¼'), 'ÉîÛÚÊÐ×Ï´¨Èí¼þÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (655, ('Python¿ª·¢¹¤³ÌÊ¦', '1.2-1.8Íò/ÔÂ', '±±¾©-º£µíÇø', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐÈô¸ÉÈË', '09-29·¢²¼'), 'Èó½¨¹É·ÝÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (656, ('Python¸ß¼¶¿ª·¢¹¤³ÌÊ¦', '2-3Íò/ÔÂ', '±±¾©-º£µíÇø', '3-4Äê¾­Ñé', '±¾¿Æ', '', ''), 'ÉÏº£µÀÉúÒ½ÁÆ¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (657, ('Python¿ª·¢¹¤³ÌÊ¦', '1-1.5Íò/ÔÂ', 'Î÷°²-³¤°²Çø', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐÈô¸ÉÈË', '09-29·¢²¼'), 'ÖÐÐËÍ¨Ñ¶¹É·ÝÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (658, ('Python¿ª·¢¹¤³ÌÊ¦', '0.5-1.5Íò/ÔÂ', 'ÉîÛÚ-¹âÃ÷ÐÂÇø', '2Äê¾­Ñé', '±¾¿Æ', 'ÕÐÈô¸ÉÈË', '09-28·¢²¼'), '¾§²â×Ô¶¯»¯£¨ÉîÛÚ£©ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (659, ('Python¿ª·¢¹¤³ÌÊ¦(J11786)', '0.8-1Íò/ÔÂ', 'ÎÞÎý-ÎÞÎýÐÂÇø', 'ÔÚÐ£Éú/Ó¦½ìÉú', '±¾¿Æ', 'ÕÐ2ÈË', '09-28·¢²¼'), 'ÀÊÐÂ¿Æ¼¼¼¯ÍÅ¹É·ÝÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (660, ('PythonÁ¿»¯ÏµÍ³¿ª·¢¹¤³ÌÊ¦', '1.3-2.6Íò/ÔÂ', 'ÉîÛÚ-ÄÏÉ½Çø', '5-7Äê¾­Ñé', '±¾¿Æ', 'ÕÐÈô¸ÉÈË', '09-28·¢²¼'), 'ÉîÛÚÊÐÈü¿ÏÍþ¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (661, ('python½ÌÑÐÊ¦£¨×Ü²¿£©', '1-1.5Íò/ÔÂ', 'º¼ÖÝ-¹°ÊûÇø', '2Äê¾­Ñé', '±¾¿Æ', 'ÕÐÈô¸ÉÈË', '09-28·¢²¼'), 'º¼ÖÝ»ÃÂë½ÌÓý¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (662, ('Python¿ª·¢¹¤³ÌÊ¦', '1-1.5Íò/ÔÂ', '¹ãÖÝ-Ô½ÐãÇø', '2Äê¾­Ñé', '´ó×¨', 'ÕÐÈô¸ÉÈË', '09-28·¢²¼'), '¹ãÖÝÒÚËÙÔÆ¼ÆËãÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (663, ('Python¿ª·¢¹¤³ÌÊ¦', '6.5-9Ç§/ÔÂ', '³É¶¼-¸ßÐÂÇø', '1Äê¾­Ñé', '´ó×¨', 'ÕÐ2ÈË', '09-28·¢²¼'), '³É¶¼°²ÃÀÇÚÐÅÏ¢¼¼Êõ¹É·ÝÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (664, ('Java¿ª·¢/python¿ª·¢¹¤³ÌÊ¦-Íâ×ÊÒøÐÐ£¨Ó¢ÎÄÁ÷Àû£©', '2.5-3Íò/ÔÂ', '³É¶¼-¸ßÐÂÇø', '1Äê¾­Ñé', '´ó×¨', '', ''), '±±¾©ÍâÆóµÂ¿ÆÈËÁ¦×ÊÔ´·þÎñÉÏº£ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (665, ('Èí¼þ¿ª·¢¹¤³ÌÊ¦£¨Python)', '0.8-1.5Íò/ÔÂ', 'ÉîÛÚ-¸£ÌïÇø', '2Äê¾­Ñé', '´ó×¨', 'ÕÐÈô¸ÉÈË', '09-28·¢²¼'), 'µÂË¶¹ÜÀí×ÉÑ¯£¨ÉîÛÚ£©ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (666, ('Python¿ª·¢¹¤³ÌÊ¦', '1.3-2.5Íò/ÔÂ', 'ÉÏº£-Ðì»ãÇø', '5-7Äê¾­Ñé', '±¾¿Æ', 'ÕÐ4ÈË', '09-28·¢²¼'), 'ÉÏº£Ñ¶ÎýÐÅÏ¢¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (667, ('Pythonºó¶Ë¿ª·¢¹¤³ÌÊ¦', '1.5-3Íò/ÔÂ', 'ÉîÛÚ-ÄÏÉ½Çø', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐ1ÈË', '09-28·¢²¼'), 'ÉÏº£·ÇÏ¦»úÆ÷ÈË¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (668, ('Python¿ª·¢¹¤³ÌÊ¦', '0.8-1.1Íò/ÔÂ', 'ÉîÛÚ-ÄÏÉ½Çø', '3-4Äê¾­Ñé', '±¾¿Æ', '', ''), 'ÇàµºÉ­¿ÆÌØÖÇÄÜÒÇÆ÷ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (669, ('Python¸ß¼¶¿ª·¢¹¤³ÌÊ¦£¨ÃæÏòÔÚÐ£ÑÐ¾¿ÉúÑÐ¾¿Ñ§Ï°£©', '1.2-1.6Íò/ÔÂ', 'ÉîÛÚ-ÄÏÉ½Çø', '3-4Äê¾­Ñé', '±¾¿Æ', '', ''), 'ÎäººµñÁúÒ½ÁÆÊý¾Ý·þÎñ¹É·ÝÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (670, ('Python¸ß¼¶¿ª·¢¹¤³ÌÊ¦', '1.5-2Íò/ÔÂ', '±±¾©-º£µíÇø', '5-7Äê¾­Ñé', '±¾¿Æ', 'ÕÐ2ÈË', '09-28·¢²¼'), '±±¾©»¤º½¿Æ¼¼¹É·ÝÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (671, ('Python¿ª·¢¹¤³ÌÊ¦', '1-1.8Íò/ÔÂ', '±±¾©-º£µíÇø', '5-7Äê¾­Ñé', '±¾¿Æ', '', ''), 'ÉîÛÚÊÐ°²Ö®ÌìÐÅÏ¢¼¼ÊõÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (672, ('Python¿ª·¢¹¤³ÌÊ¦', '0.6-1Íò/ÔÂ', 'ÖØÇì-Óå±±Çø', '2Äê¾­Ñé', '´ó×¨', 'ÕÐ1ÈË', '09-28·¢²¼'), 'ÖØÇì»Ö»ÖÐÅÏ¢¼¼ÊõÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (673, ('Python¿ª·¢¹¤³ÌÊ¦', '0.8-1.2Íò/ÔÂ', 'ÄÏ¾©-ÐþÎäÇø', '2Äê¾­Ñé', '±¾¿Æ', 'ÕÐ3ÈË', '09-28·¢²¼'), 'ÄÏ¾©ÖÐ´´Êé¾ÖÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (674, ('Python¸ß¼¶¿ª·¢¹¤³ÌÊ¦', '2-2.5Íò/ÔÂ', 'ÉÏº£-ÆÖ¶«ÐÂÇø', '5-7Äê¾­Ñé', '±¾¿Æ', 'ÕÐÈô¸ÉÈË', '09-28·¢²¼'), 'ÉÏº£ÔÆÁ¦ÐÅÏ¢¼¼ÊõÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (675, ('Python¿ª·¢¹¤³ÌÊ¦', '1-1.5Íò/ÔÂ', 'ÉîÛÚ-ÄÏÉ½Çø', '3-4Äê¾­Ñé', '´ó×¨', 'ÕÐ5ÈË', '09-28·¢²¼'), 'ÉîÛÚ³þÐÇÈí¼þÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (676, ('PythonÊý¾Ý·ÖÎöÊ¦', '0.7-1.2Íò/ÔÂ', 'ÉîÛÚ', '1Äê¾­Ñé', '±¾¿Æ', 'ÕÐÈô¸ÉÈË', '09-28·¢²¼'), 'ÎîÇÅÑÇÖÞ×Ê²ú¹ÜÀí×ÉÑ¯ÓëÈí¼þÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (677, ('Python¿ª·¢¹¤³ÌÊ¦', '0.9-1.4Íò/ÔÂ', '¹ãÖÝ-ÌìºÓÇø', '2Äê¾­Ñé', '±¾¿Æ', 'ÕÐ1ÈË', '09-28·¢²¼'), '¹ã¶«¾«µãÊý¾Ý¿Æ¼¼¹É·ÝÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (678, ('Python¹¤³ÌÊ¦', '1.5-2.2Íò/ÔÂ', 'ÉÏº£-Ðì»ãÇø', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐ1ÈË', '09-28·¢²¼'), 'ÉÏº£´óÆñÍøÂç¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (679, ('Èí¼þ¿ª·¢¹¤³ÌÊ¦£¨Python/Django£©G00116', '20-30Íò/Äê', '±±¾©', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐ2ÈË', '09-28·¢²¼'), 'ÖÐ³ÏÐÅ¹ú¼ÊÐÅÓÃÆÀ¼¶ÓÐÏÞÔðÈÎ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (680, ('Python¿ª·¢¹¤³ÌÊ¦', '1-2Íò/ÔÂ', '¹ãÖÝ', '2Äê¾­Ñé', '±¾¿Æ', 'ÕÐ2ÈË', '09-28·¢²¼'), '¹ãÖÝÈðÔÆÍøÂç¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (681, ('Python¿ª·¢¹¤³ÌÊ¦', '1.5-2Íò/ÔÂ', '±±¾©-º£µíÇø', 'ÔÚÐ£Éú/Ó¦½ìÉú', 'Ë¶Ê¿', 'ÕÐ10ÈË', '09-28·¢²¼'), 'Ìì³Ø´´ÐÂ£¨±±¾©£©Èí¼þ¼¼ÊõÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (682, ('Python¿ª·¢¹¤³ÌÊ¦', '1-1.5Íò/ÔÂ', 'ÉîÛÚ-¸£ÌïÇø', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐ1ÈË', '09-28·¢²¼'), 'ÉîÛÚÊÐµÂ¿ÆÐÅÏ¢¼¼ÊõÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (683, ('Python¿ª·¢¹¤³ÌÊ¦', '0.8-1.2Íò/ÔÂ', 'ÑïÖÝ', '2Äê¾­Ñé', '±¾¿Æ', 'ÕÐ1ÈË', '09-28·¢²¼'), 'ÑïÖÝº½Ê¢¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (684, ('Python¿ª·¢¹¤³ÌÊ¦', '1.8-2.5Íò/ÔÂ', 'ÉÏº£-»ÆÆÖÇø', '3-4Äê¾­Ñé', '´ó×¨', 'ÕÐ1ÈË', '09-28·¢²¼'), 'ÉÏº£Í¾¾¶ÐÅÏ¢¼¼ÊõÓÐÏÞ¹«Ë¾´óÁ¬·Ö¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (685, ('AI¿ª·¢¹¤³ÌÊ¦Python', '1.6-3.5Íò/ÔÂ', 'ÉÏº£-»ÆÆÖÇø', '3-4Äê¾­Ñé', '´ó×¨', '', ''), 'ÉÏº£»úÓ±ÖÇÄÜ¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (686, ('pythonÍøÕ¾¿ª·¢¹¤³ÌÊ¦', '0.6-1.2Íò/ÔÂ', '³¤É³', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐ1ÈË', '09-28·¢²¼'), 'ÈËºÍÎ´À´ÉúÎï¿Æ¼¼£¨³¤É³£©ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (687, ('PythonÊý¾Ý¿ª·¢¹¤³ÌÊ¦', '0.8-1Íò/ÔÂ', 'ÉÏº£-³¤ÄþÇø', '1Äê¾­Ñé', '´ó×¨', 'ÕÐ2ÈË', '09-28·¢²¼'), 'ÉÏº£ÃÀÄþ¼ÆËã»úÈí¼þÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (688, ('Sr. Software Engineer (C#, Python, Java)', '2.5-2.7Íò/ÔÂ', 'ÄÏ¾©-½­ÄþÇø', '10ÄêÒÔÉÏ¾­Ñé', '±¾¿Æ', 'ÕÐ1ÈË', '09-28·¢²¼'), 'Ë¼½ÜÏµÍ³ÐÅÏ¢¼¼Êõ£¨±±¾©£©ÓÐÏÞ¹«Ë¾ÄÏ¾©·Ö¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (689, ('Python¸ß¼¶¿ª·¢¹¤³ÌÊ¦', '1.3-1.7Íò/ÔÂ', '±±¾©', '5-7Äê¾­Ñé', '±¾¿Æ', 'ÕÐ1ÈË', '09-28·¢²¼'), '±±¾©°²ÐÅÌìÐÐ¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (690, ('Python¹¤³ÌÊ¦', '0.6-1.2Íò/ÔÂ', '³É¶¼', '3-4Äê¾­Ñé', '´ó×¨', 'ÕÐ1ÈË', '09-28·¢²¼'), 'ÉÏº£·ÉÂçÐÅÏ¢¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (691, ('Python¿ª·¢¹¤³ÌÊ¦', '1-1.5Íò/ÔÂ', 'º¼ÖÝ', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐ5ÈË', '09-28·¢²¼'), 'Õã½­Âõî£»úÆ÷ÈËÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (692, ('Python¿ª·¢¹¤³ÌÊ¦', '1.5-2Íò/ÔÂ', 'ÄÏ¾©-ÆÖ¿ÚÇø', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐ5ÈË', '09-28·¢²¼'), 'ÄÏ¾©ÔÆÐÅ´ï¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (693, ('Python¿ª·¢', '1-1.5Íò/ÔÂ', 'ÉîÛÚ-ÄÏÉ½Çø', '1Äê¾­Ñé', '´ó×¨', 'ÕÐ5ÈË', '09-28·¢²¼'), 'ÉÏº£×ÓÀ¶ÐÅÏ¢¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (694, ('Python¿ª·¢¹¤³ÌÊ¦(J10017)', '0.9-1.5Íò/ÔÂ', 'ÉÏº£-¾²°²Çø', '2Äê¾­Ñé', '±¾¿Æ', 'ÕÐÈô¸ÉÈË', '09-28·¢²¼'), 'VSPN')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (695, ('Python¿ª·¢¹¤³ÌÊ¦', '0.8-1.8Íò/ÔÂ', '¸£ÖÝ', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐÈô¸ÉÈË', '09-28·¢²¼'), '±±¾©·¨Òâ¿Æ¼¼ÓÐÏÞ¹«Ë¾¸£ÖÝ·Ö¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (696, ('PythonÈ«Õ»¿ª·¢', '0.6-1.2Íò/ÔÂ', '¸£ÖÝ', '3-4Äê¾­Ñé', '±¾¿Æ', '', ''), '¹ã¶«¬BèëÄÜÔ´¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (697, ('Python¿ª·¢¹¤³ÌÊ¦£¨Ó¢ÎÄ£©', '1.8-3Íò/ÔÂ', '¸£ÖÝ', '3-4Äê¾­Ñé', '±¾¿Æ', '', ''), 'ÉÏº£ÒÁ¿âÒÁ¿âÍøÂç¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (698, ('PythonºóÌ¨¿ª·¢¹¤³ÌÊ¦', '0.8-1Íò/ÔÂ', '¸£ÖÝ', '3-4Äê¾­Ñé', '±¾¿Æ', '', ''), 'ÖØÇì¿ÆË¹ÂõÉúÎï¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (699, ('pythonÈ«Õ»¿ª·¢¹¤³ÌÊ¦(J11585)', '0.8-2Íò/ÔÂ', 'Îäºº', '5-7Äê¾­Ñé', '±¾¿Æ', 'ÕÐÈô¸ÉÈË', '09-28·¢²¼'), '³¤½­´æ´¢¿Æ¼¼ÓÐÏÞÔðÈÎ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (700, ('Êý¾Ý¹ÜÀí¹¤³ÌÊ¦(vector SQL python)', '2-3Íò/ÔÂ', 'ÉÏº£', '2Äê¾­Ñé', '±¾¿Æ', 'ÕÐÈô¸ÉÈË', '09-28·¢²¼'), '¸ßÝíçíÅÉçê¹ÜÀí×ÉÑ¯£¨ÉÏº££©ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (701, ('python¹¤³ÌÊ¦', '5-7Ç§/ÔÂ', 'º¼ÖÝ-ÉÏ³ÇÇø', '2Äê¾­Ñé', '±¾¿Æ', 'ÕÐ1ÈË', '09-28·¢²¼'), 'Äá¶ûÉ­ÍøÁªÃ½½éÊý¾Ý·þÎñÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (702, ('Python¿ª·¢¹¤³ÌÊ¦', '0.6-1.2Íò/ÔÂ', '¹ãÖÝ-ÌìºÓÇø', '3-4Äê¾­Ñé', '´ó×¨', 'ÕÐ1ÈË', '09-28·¢²¼'), 'ÃÀÑÇÉÌÂÃ¼¯ÍÅ')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (703, ('python¿ª·¢¹¤³ÌÊ¦£¨ÇåÏ´×é£©', '1-1.5Íò/ÔÂ', 'ËÕÖÝ', '2Äê¾­Ñé', '±¾¿Æ', 'ÕÐ4ÈË', '09-28·¢²¼'), 'ËÕÖÝ±´¶ûËþÊý¾Ý¼¼ÊõÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (704, ('pythonÈí¼þ¿ª·¢¹¤³ÌÊ¦', '1-2Íò/ÔÂ', '¼ÃÄÏ-ÀúÏÂÇø', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐ1ÈË', '09-28·¢²¼'), 'ÉÏº£Á¦ÐÅ²âÁ¿ÏµÍ³ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (705, ('Python¿ª·¢¹¤³ÌÊ¦', '6-8Ç§/ÔÂ', 'Îäºº-Îä²ýÇø', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐ5ÈË', '09-28·¢²¼'), 'ÉÏº£²¬ÁªÍ¨ÐÅ¼¼ÊõÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (706, ('Python¿ª·¢¹¤³ÌÊ¦', '0.8-1.5Íò/ÔÂ', '³¤É³-³¤É³ÏØ', '2Äê¾­Ñé', '´ó×¨', 'ÕÐ1ÈË', '09-28·¢²¼'), 'ÉîÛÚÊÐ½³µÏÍøÂç¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (707, ('C++,Python±à³ÌÃ¨½ÌÊ¦(±±œò£©', '0.6-1Íò/ÔÂ', '³¤É³-³¤É³ÏØ', '2Äê¾­Ñé', '´ó×¨', '', ''), '·ðÉ½ÊÐµÙÅÁÎÄ»¯´«²¥ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (708, ('python¿ª·¢Ö÷³Ì', '2.5-5Íò/ÔÂ', 'ÉîÛÚ-ÄÏÉ½Çø', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐÈô¸ÉÈË', '09-28·¢²¼'), 'ÉîÛÚÊÐ»ð»¨»Ã¾³»¥¶¯ÓéÀÖÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (709, ('Python¿ª·¢¹¤³ÌÊ¦', '1-1.5Íò/ÔÂ', '¹ãÖÝ-º£ÖéÇø', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐÈô¸ÉÈË', '09-28·¢²¼'), '¹ã¶«´ï°²Ïû·ÀË®µçÀäÆø¹¤³ÌÓÐÏÞ¹«Ë¾µÚ¶þ·Ö¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (710, ('Python¿ª·¢¹¤³ÌÊ¦£¨ÖÜÄ©Ë«ÐÝ£©', '0.6-1Íò/ÔÂ', '¹ãÖÝ-ÌìºÓÇø', '1Äê¾­Ñé', '´ó×¨', 'ÕÐÈô¸ÉÈË', '09-28·¢²¼'), '¹ãÖÝÐ¡Ó¥¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (711, ('Python¿ª·¢¹¤³ÌÊ¦', '1-1.5Íò/ÔÂ', 'ÉîÛÚ-Áú¸ÚÇø', 'ÕÐ1ÈË', '09-28·¢²¼', '', ''), 'ÉîÛÚÊÐÏÈÐÐÉè±¸¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (712, ('python¹¤³ÌÊ¦£¨Êý¾Ý±ê×¢Ö÷¹Ü£©', '6-8Ç§/ÔÂ', 'ÄÏ¾©-¹ÄÂ¥Çø', 'ÎÞÐè¾­Ñé', '±¾¿Æ', 'ÕÐ3ÈË', '09-28·¢²¼'), 'ÄÏ¾©ÐÂÞÈÌì¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (713, ('Python¿ª·¢¹¤³ÌÊ¦', '1.5-3Íò/ÔÂ', '¹ãÖÝ-º£ÖéÇø', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐ1ÈË', '09-28·¢²¼'), '¹ãÖÝÔÃÇ«¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (714, ('AIÓ¦ÓÃ¹¤³ÌÊ¦£¨Python£©', '1-1.5Íò/ÔÂ', 'ÉÏº£-³¤ÄþÇø', 'ÎÞÐè¾­Ñé', '±¾¿Æ', 'ÕÐÈô¸ÉÈË', '09-28·¢²¼'), 'ÉÏº£ÀÖÑÔÐÅÏ¢¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (715, ('¸ß¼¶ºó¶Ë¿ª·¢¹¤³ÌÊ¦£¨python/go)', '1.8-2.5Íò/ÔÂ', 'ÉÏº£', '5-7Äê¾­Ñé', '±¾¿Æ', 'ÕÐ1ÈË', '09-28·¢²¼'), 'ÉÏº£°®ÊýÐÅÏ¢¼¼Êõ¹É·ÝÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (716, ('ÖÐ¸ß¼¶Python¿ª·¢¹¤³ÌÊ¦', '1.5-2Íò/ÔÂ', 'ÄÏ¾©-½­ÄþÇø', '5-7Äê¾­Ñé', '±¾¿Æ', 'ÕÐ5ÈË', '09-28·¢²¼'), 'ÄÏ¾©ÈüÄþÐÅÏ¢¼¼ÊõÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (717, ('ÑÐ·¢¹¤³ÌÊ¦£¨PHP&python£©', '1-1.8Íò/ÔÂ', '¹ãÖÝ-ÌìºÓÇø', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐ5ÈË', '09-28·¢²¼'), '¹ãÖÝÊÐ·áÉêÍøÂç¿Æ¼¼ÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (718, ('PythonÅÀ³æ¿ª·¢¹¤³ÌÊ¦', '1-1.5Íò/ÔÂ', '¹ãÖÝ-ÌìºÓÇø', '3-4Äê¾­Ñé', '±¾¿Æ', '', ''), 'ÉîÛÚÍ¨´ïÌìÏÂ¹ú¼ÊÂÃÐÐÉçÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (719, ('pythonÈí¼þ¿ª·¢¹¤³ÌÊ¦(Nodejs)', '0.8-1.3Íò/ÔÂ', 'ÖØÇì-ÄÏ°¶Çø', '3-4Äê¾­Ñé', '±¾¿Æ', 'ÕÐ2ÈË', '09-28·¢²¼'), 'ÖÐ¼Î¿µµÂÓÐÏÞ¹«Ë¾')
2020-10-08 Thursday 23:55:45 $(filename)s : INFO (720, ('Python¿ª·¢¹¤³ÌÊ¦', '0.7-1Íò/ÔÂ', '³É¶¼-ÇàÑòÇø', '3-4Äê¾­Ñé', 'ÕÐ1ÈË', '09-28·¢²¼', ''), '³É¶¼ÍòÎÒ¿Æ¼¼ÓÐÏÞ¹«Ë¾')
